nsmoid,analysis_weight,age_r,open_year,rate_spread,pmms,cltv,dti,cu,first_mort_r,duration,i_open,considerations,applications,score_0,score_1,score_2,i_close_first_year,i_refinance,i_married,i_FHA,i_large_loan,i_medium_loan,i_higher_ed,i_open_year2,i_open_year3,i_open_year4,i_open_year5,rate,rate_0,rate_1,rate_2,i_open_0,i_open_1,i_open_2,likelihood_quadrature,likelihood_ghk,likelihood_ghk_pseudo,likelihood_accept_reject,likelihood_accept_reject_pseudo
228237,1700.2274311926606,0.33,2017,0.05,3.8299999982118607,0.77,0.25,2,1,4.0,1.0,2.0,1.0,7.44,7.42,7.53,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,1,3.88,3.9890938,3.75,2.75,1.0,1.0,1.0,0.12301814819202475,0.1247265459390899,0.12886810034136853,0.13,0.09
227642,947.3460119047619,0.46,2017,0.37,3.8799999952316284,0.9,0.5,2,2,4.0,1.0,2.0,2.0,7.67,7.05,7.31,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,0,1,4.25,3.9890938,3.75,2.75,1.0,1.0,1.0,0.130387907545754,0.13059913466073347,0.1349989275581509,0.14,0.09
227940,1700.2274311926606,0.52,2017,0.6,4.029999986290932,0.68,0.5,2,2,4.0,1.0,2.0,3.0,6.66,6.79,6.73,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,4.63,3.9890938,3.75,2.75,1.0,1.0,1.0,0.15096876000314968,0.15190902438871323,0.15688904811979854,0.17,0.1
228649,1700.2274311926606,0.35,2017,-0.11,3.8599999994039536,0.96,0.5,2,1,3.0,0.0,2.0,3.0,6.73,5.24,5.91,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,3.75,3.9890938,3.75,2.75,1.0,1.0,0.0,0.09299907221960288,0.0944134824639426,0.0908779891285376,0.09,0.14
228472,1335.4611510791367,0.49,2017,0.57,3.9299999997019768,0.76,0.25,2,1,4.0,1.0,1.0,1.0,6.79,7.19,6.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,4.5,3.9890938,3.75,2.75,1.0,1.0,1.0,0.1502321277806604,0.14806532798511965,0.15277881178843486,0.15,0.1
228134,816.4087665198239,0.66,2017,0.35,4.029999986290932,0.68,0.5,2,2,4.0,1.0,1.0,1.0,6.98,7.12,7.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,4.38,3.9890938,3.75,2.75,1.0,1.0,1.0,0.13244030850498065,0.13529575468575075,0.13981046985437237,0.14,0.1
228456,1123.1805454545454,0.47,2017,0.42,3.959999993443489,0.97,0.25,2,2,4.0,1.0,2.0,1.0,7.15,7.02,7.38,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,1,4.38,3.9890938,3.75,2.75,1.0,1.0,1.0,0.12801632932601562,0.1317539519984921,0.13623655034483678,0.14,0.1
228087,631.564007936508,0.75,2017,0.29,3.959999993443489,0.79,0.25,2,2,3.0,0.0,1.0,1.0,7.22,7.19,7.34,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,1,4.25,3.9890938,3.75,2.75,1.0,1.0,0.0,0.09933644683816086,0.10292103821418751,0.10179682797413041,0.11,0.12
228084,816.4087665198239,0.54,2017,0.19,3.939999997615814,0.6,0.5,2,2,4.0,1.0,2.0,1.0,7.17,7.12,7.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,4.13,3.9890938,3.75,2.75,1.0,1.0,1.0,0.1314118427195265,0.13359742060162405,0.13806636166714004,0.14,0.1
227830,816.4087665198239,0.63,2017,-0.33,3.959999993443489,0.6,0.25,2,2,4.0,1.0,2.0,1.0,8.14,8.11,8.19,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,0,1,3.6299999,3.9890938,3.75,2.75,1.0,1.0,1.0,0.10241297346831431,0.10356581810049845,0.10691815195551489,0.1,0.06
228567,631.564007936508,0.39,2017,-0.65,4.029999986290932,0.79,0.25,2,2,4.0,1.0,1.0,1.0,7.97,7.7,7.98,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,1,3.3799999,3.9890938,3.75,2.75,1.0,1.0,1.0,0.10872104561692603,0.11068765981860304,0.11439361356774422,0.12,0.06
227494,1123.1805454545454,0.44,2017,0.1,3.7799999937415123,0.68,0.5,2,2,4.0,1.0,2.0,2.0,8.13,8.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,3.8799999,3.9890938,3.75,2.75,1.0,1.0,1.0,0.10659240394596561,0.10713830041412095,0.11062670186051282,0.11,0.06
228583,1829.3578160919542,0.43,2017,-0.44,3.8199999928474426,0.64,0.5,2,2,4.0,1.0,3.0,1.0,7.31,7.65,7.77,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,1,3.3799999,3.9890938,3.75,2.75,1.0,1.0,1.0,0.11526167866139314,0.11848103423684041,0.12237394096361622,0.12,0.09
228342,947.3460119047619,0.45,2017,0.93,3.8199999928474426,0.97,0.25,2,2,4.0,1.0,3.0,2.0,6.98,6.73,6.38,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,1,4.75,3.9890938,3.75,2.75,1.0,1.0,1.0,0.1641576262015246,0.15891522482238538,0.1639281934130976,0.16,0.11
228738,1829.3578160919542,0.29,2017,-0.32,3.9499999955296516,1.04,0.25,2,2,4.0,1.0,2.0,1.0,7.69,7.51,7.97,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,0,1,3.63,3.9890938,3.75,2.75,1.0,1.0,1.0,0.10902725520236388,0.11290513160341431,0.11674575068391899,0.12,0.08
228231,1829.3578160919542,0.43,2017,-0.18,3.9299999997019768,0.9,0.25,2,1,4.0,1.0,2.0,1.0,6.53,6.81,6.76,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,1,3.75,3.9890938,3.75,2.75,1.0,1.0,1.0,0.1498645067729138,0.1517825313259439,0.15677286488232442,0.17,0.1
228370,947.3460119047619,0.51,2017,0.32,3.9299999997019768,0.72,0.25,2,2,4.0,1.0,2.0,1.0,7.18,8.12,7.7,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,1,4.25,3.9890938,3.75,2.75,1.0,1.0,1.0,0.11749315645951809,0.11791755895196374,0.121540493156609,0.12,0.09
228398,1170.2509558823529,0.38,2017,0.06,3.939999997615814,0.65,0.25,2,2,4.0,1.0,2.0,1.0,8.06,7.58,7.78,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,1,4.0,3.9890938,3.75,2.75,1.0,1.0,1.0,0.11494497397812724,0.11533451396116778,0.11919482190271413,0.11,0.06
228100,1335.4611510791367,0.39,2017,-0.83,3.8299999982118607,0.62,0.5,1,2,4.0,1.0,2.0,2.0,8.3,8.28,8.3,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,0,1,3.0,3.9890938,3.75,2.75,1.0,1.0,1.0,0.0992021518485917,0.09987500884158163,0.10306706359437758,0.1,0.06
228614,631.564007936508,0.77,2017,0.18,3.9499999955296516,0.7,0.25,2,2,4.0,1.0,1.0,1.0,7.0,7.23,7.03,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,1,4.13,3.9890938,3.75,2.75,1.0,1.0,1.0,0.14011890762031073,0.1399170605101366,0.14445860716954315,0.14,0.1
228613,1170.2509558823529,0.26,2017,-0.64,3.889999993145466,0.85,0.5,2,2,4.0,1.0,2.0,1.0,7.56,7.61,7.66,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,0,1,3.25,3.9890938,3.75,2.75,1.0,1.0,1.0,0.11877971686032725,0.12017310949255024,0.12412657766577961,0.12,0.08
227787,947.3460119047619,0.6,2017,0.06,3.939999997615814,1.03,0.5,2,2,4.0,1.0,1.0,1.0,7.16,7.32,7.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,0,1,4.0,3.9890938,3.75,2.75,1.0,1.0,1.0,0.1411844260385523,0.13923159860117315,0.14370235080020388,0.14,0.09
228274,1335.4611510791367,0.4,2017,-0.45,3.8299999982118607,0.35,0.25,2,2,1.0,1.0,1.0,1.0,8.2,8.03,8.08,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,1,3.38,3.9890938,3.75,2.75,0.0,1.0,1.0,0.73072263506357,0.73072263506357,0.73072263506357,0.73,0.75
228625,2842.0380357142853,0.35,2017,0.31,3.8199999928474426,0.71,0.5,2,2,4.0,1.0,1.0,1.0,7.48,7.09,7.1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,1,4.13,3.9890938,3.75,2.75,1.0,1.0,1.0,0.1376498249359954,0.1364438087170689,0.14094092586355506,0.14,0.1
228538,631.564007936508,0.57,2017,-0.1,3.8499999940395355,1.0,0.5,2,2,4.0,1.0,1.0,1.0,8.05,8.14,8.09,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,0,1,3.75,3.9890938,3.75,2.75,1.0,1.0,1.0,0.10538767440802214,0.10591704240865693,0.10930500544806103,0.11,0.06
227507,1335.4611510791367,0.49,2017,0.08,3.9199999943375587,0.69,0.25,2,2,4.0,1.0,1.0,1.0,7.49,7.77,7.96,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,1,4.0,3.9890938,3.75,2.75,1.0,1.0,1.0,0.1093339774006139,0.11275718391564431,0.11646153245294273,0.12,0.09
228827,816.4087665198239,0.54,2017,0.03,3.8499999940395355,0.98,0.25,2,2,4.0,1.0,2.0,2.0,7.06,7.59,7.18,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,0,1,3.8799999,3.9890938,3.75,2.75,1.0,1.0,1.0,0.1348575286429972,0.13376877601274906,0.13801480949003206,0.14,0.09
227921,1335.4611510791367,0.31,2017,0.39,3.8599999994039536,0.95,0.5,2,1,4.0,1.0,3.0,1.0,7.68,7.42,7.53,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,4.25,3.9890938,3.75,2.75,1.0,1.0,1.0,0.12301814819202475,0.12359016099537964,0.1276999426464755,0.13,0.08
228434,1335.4611510791367,0.4,2017,-0.1,3.8499999940395355,0.41,0.25,2,2,4.0,1.0,3.0,1.0,8.24,8.23,7.88,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,1,3.75,3.9890938,3.75,2.75,1.0,1.0,1.0,0.11180676422020469,0.10920961720130434,0.11263648516695415,0.11,0.06
228701,1123.1805454545454,0.41,2017,1.36,3.889999993145466,0.97,0.25,2,2,4.0,1.0,2.0,2.0,8.04,8.03,8.2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,1,5.25,3.9890938,3.75,2.75,1.0,1.0,1.0,0.1021184153540774,0.10408163564608809,0.10747885074532552,0.1,0.06
228703,816.4087665198239,0.74,2017,0.04,3.959999993443489,0.74,0.25,2,2,4.0,1.0,1.0,1.0,6.95,7.26,7.36,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,4.0,3.9890938,3.75,2.75,1.0,1.0,1.0,0.12869139560200263,0.13197322273753262,0.13635635475206515,0.14,0.1
228465,947.3460119047619,0.48,2017,0.79,3.959999993443489,0.8,0.25,2,2,4.0,1.0,1.0,1.0,7.35,7.56,7.53,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,1,4.75,3.9890938,3.75,2.75,1.0,1.0,1.0,0.12301814819202475,0.12440029160380721,0.1284687041869552,0.13,0.09
228103,1700.2274311926606,0.23,2017,0.97,3.7799999937415123,1.02,0.5,2,1,4.0,1.0,3.0,2.0,7.48,7.4,7.75,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,0,1,4.75,3.9890938,3.75,2.75,1.0,1.0,1.0,0.11589663778573042,0.11944692003213511,0.12348611703908555,0.12,0.09
227975,947.3460119047619,0.72,2017,0.42,3.8299999982118607,1.0,0.25,2,2,3.0,0.0,1.0,1.0,6.47,7.5,7.88,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,1,4.25,3.9890938,3.75,2.75,1.0,1.0,0.0,0.09995029639951815,0.11626971373492528,0.11624142476019156,0.12,0.13
228361,1829.3578160919542,0.39,2017,0.12,3.8799999952316284,0.9,0.25,2,2,4.0,1.0,2.0,1.0,7.8,7.8,7.66,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,1,4.0,3.9890938,3.75,2.75,1.0,1.0,1.0,0.11877971686032725,0.11812642419424428,0.12194382363774593,0.12,0.08
228808,816.4087665198239,0.6,2017,-0.28,3.7799999937415123,0.98,0.25,1,1,4.0,1.0,2.0,1.0,6.82,6.34,6.94,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,1,3.5,3.9890938,3.75,2.75,1.0,1.0,1.0,0.14332854925987454,0.1479968121775194,0.1530886153851317,0.17,0.12
228308,1170.2509558823529,0.45,2017,0.17,3.8299999982118607,0.9,0.5,2,2,4.0,1.0,3.0,3.0,6.26,6.17,6.61,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,0,1,4.0,3.9890938,3.75,2.75,1.0,1.0,1.0,0.15542766870314403,0.16106882320095575,0.166524661970748,0.18,0.12
228761,816.4087665198239,0.39,2017,-0.33,3.8299999982118607,0.89,0.25,2,2,4.0,1.0,2.0,1.0,8.09,7.49,7.36,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,1,3.5,3.9890938,3.75,2.75,1.0,1.0,1.0,0.12869139560200263,0.1250841610257855,0.12916069824138496,0.13,0.06
228154,1829.3578160919542,0.27,2017,0.23,3.899999998509884,0.94,0.5,2,1,4.0,1.0,3.0,1.0,7.39,7.42,7.49,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,1,4.13,3.9890938,3.75,2.75,1.0,1.0,1.0,0.12433978252847161,0.1259049444039935,0.13007176251255037,0.13,0.09
227499,1335.4611510791367,0.37,2017,0.12,3.8799999952316284,0.75,0.25,2,2,4.0,1.0,1.0,1.0,7.59,7.42,7.23,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,4.0,3.9890938,3.75,2.75,1.0,1.0,1.0,0.13312844805714963,0.13100477791408802,0.13525357033380667,0.14,0.08
227545,631.564007936508,0.64,2017,0.37,3.8799999952316284,0.9,0.25,2,2,2.0,0.0,3.0,2.0,7.86,7.73,7.88,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,4.25,3.9890938,3.75,2.75,1.0,0.0,1.0,0.0637158531824707,0.06163513875988537,0.05848396287348742,0.05,0.08
227860,947.3460119047619,0.71,2017,-0.08,3.8299999982118607,1.03,0.5,2,2,4.0,1.0,3.0,2.0,6.27,7.1,6.89,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0,0,1,3.75,3.9890938,3.75,2.75,1.0,1.0,1.0,0.14512859293898658,0.14800272761249933,0.15281625328135479,0.16,0.1
227728,947.3460119047619,0.7,2017,0.21,3.9199999943375587,0.58,0.25,2,2,2.0,0.0,2.0,1.0,6.87,7.45,7.45,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0,0,1,4.13,3.9890938,3.75,2.75,1.0,0.0,1.0,0.06196700681060785,0.07015895704932867,0.0665171099275813,0.05,0.11
228707,947.3460119047619,0.6,2017,0.78,3.8499999940395355,0.52,0.25,2,2,4.0,1.0,3.0,1.0,8.29,8.25,8.07,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,4.63,3.9890938,3.75,2.75,1.0,1.0,1.0,0.10598899476409729,0.10489687453463364,0.10822099083347617,0.11,0.06
227726,947.3460119047619,0.39,2017,0.32,3.9299999997019768,0.94,0.25,2,1,4.0,1.0,2.0,2.0,7.94,7.94,7.98,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,1,4.25,3.9890938,3.75,2.75,1.0,1.0,1.0,0.10872104561692603,0.10970865685089251,0.11327728796778633,0.12,0.07
228045,1335.4611510791367,0.45,2017,0.03,3.8499999940395355,0.32,0.5,1,2,4.0,1.0,1.0,1.0,7.87,7.52,7.56,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,1,3.8799999,3.9890938,3.75,2.75,1.0,1.0,1.0,0.12203232750387008,0.12149697474619871,0.1255120086260205,0.13,0.07
227923,947.3460119047619,0.31,2017,0.04,3.959999993443489,0.94,0.25,2,2,4.0,1.0,1.0,1.0,7.6,7.48,7.66,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,1,4.0,3.9890938,3.75,2.75,1.0,1.0,1.0,0.11877971686032725,0.12064210763238153,0.12466743284844412,0.12,0.08
228046,3200.501724137931,0.29,2017,0.1,3.899999998509884,0.9,0.5,2,2,4.0,1.0,1.0,1.0,7.44,7.38,7.07,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,0,1,4.0,3.9890938,3.75,2.75,1.0,1.0,1.0,0.13870505891709192,0.13573512097044646,0.1400932617726971,0.14,0.09
228825,1170.2509558823529,0.34,2017,0.22,3.9099999964237213,0.95,0.25,2,2,4.0,1.0,1.0,1.0,7.35,6.78,7.19,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,1,4.13,3.9890938,3.75,2.75,1.0,1.0,1.0,0.1345107110707269,0.13652247856534083,0.14117233002280835,0.14,0.1
228592,631.564007936508,0.66,2017,-0.53,3.7799999937415123,1.03,0.25,2,2,4.0,1.0,3.0,1.0,8.09,8.25,8.21,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,1,3.25,3.9890938,3.75,2.75,1.0,1.0,1.0,0.10182438887771392,0.1026684526160287,0.10592688583763556,0.1,0.06
228171,816.4087665198239,0.48,2017,-0.4,3.899999998509884,0.89,0.5,2,2,2.0,0.0,1.0,1.0,6.16,6.07,6.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,0,1,3.5,3.9890938,3.75,2.75,1.0,0.0,1.0,0.05276603853244138,0.05141161090417661,0.048213208323845215,0.03,0.09
228785,1335.4611510791367,0.25,2017,-0.27,4.019999995827675,1.02,0.25,2,1,4.0,1.0,1.0,1.0,7.77,6.63,6.29,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,1,3.75,3.9890938,3.75,2.75,1.0,1.0,1.0,0.16763775999629235,0.15607344067502593,0.16086555417672246,0.16,0.1
228305,631.564007936508,0.74,2017,0.17,3.959999993443489,1.03,0.5,2,2,2.0,0.0,3.0,1.0,7.57,8.11,7.96,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,1,4.13,3.9890938,3.75,2.75,1.0,0.0,1.0,0.06600084213943129,0.07389452407303425,0.07042510430899157,0.07,0.1
228747,1123.1805454545454,0.58,2017,-0.35,3.8499999940395355,0.92,0.5,1,2,4.0,1.0,2.0,2.0,6.55,7.48,6.65,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0,1,3.5,3.9890938,3.75,2.75,1.0,1.0,1.0,0.15393395398812734,0.14956965809248937,0.15418343626302014,0.16,0.09
228385,1335.4611510791367,0.4,2017,0.59,3.9099999964237213,0.75,0.25,2,2,2.0,0.0,1.0,1.0,7.3,7.62,7.46,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,0,1,4.5,3.9890938,3.75,2.75,1.0,0.0,1.0,0.06303496784187043,0.06740341668867998,0.06395817409549466,0.06,0.12
227854,947.3460119047619,0.55,2017,0.28,3.8499999940395355,0.8,0.75,2,2,4.0,1.0,1.0,1.0,7.54,6.25,6.35,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,1,4.13,3.9890938,3.75,2.75,1.0,1.0,1.0,0.16531373730931045,0.15836514722448208,0.16337886126843126,0.17,0.12
228794,631.564007936508,0.61,2017,0.17,3.8299999982118607,0.96,0.25,2,2,4.0,1.0,1.0,1.0,6.47,7.02,5.85,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,1,4.0,3.9890938,3.75,2.75,1.0,1.0,1.0,0.18514500154659624,0.1726018815116701,0.17772486667655674,0.18,0.11
228760,816.4087665198239,0.49,2017,0.07,3.9299999997019768,0.73,0.25,2,2,4.0,1.0,3.0,1.0,7.54,7.18,7.02,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,0,1,4.0,3.9890938,3.75,2.75,1.0,1.0,1.0,0.14047359911830726,0.13751201249442974,0.1419765615077436,0.14,0.09
227612,816.4087665198239,0.56,2017,-0.06,3.939999997615814,1.03,0.25,2,2,3.0,0.0,1.0,1.0,7.72,7.28,7.1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,0,1,3.88,3.9890938,3.75,2.75,1.0,1.0,0.0,0.09874242205465915,0.0924322494120529,0.09108923088159307,0.1,0.12
228194,1335.4611510791367,0.57,2017,-0.18,3.9299999997019768,0.7,0.25,2,2,4.0,1.0,2.0,1.0,6.22,7.03,7.39,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0,0,1,3.75,3.9890938,3.75,2.75,1.0,1.0,1.0,0.12767956366671648,0.13588597381368614,0.140489119976718,0.15,0.1
227616,3200.501724137931,0.32,2017,1.1,3.7799999937415123,0.7,1.0,2,2,4.0,1.0,1.0,1.0,7.43,7.19,7.61,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,1,4.88,3.9890938,3.75,2.75,1.0,1.0,1.0,0.12039956225077804,0.12398026341865515,0.12821478087655458,0.13,0.1
228523,1123.1805454545454,0.43,2017,1.14,3.8599999994039536,1.0,0.5,2,2,2.0,0.0,1.0,1.0,7.2,6.77,5.06,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,1,5.0,3.9890938,3.75,2.75,1.0,0.0,1.0,0.057531582448221805,0.051772687763611484,0.04875685352324538,0.04,0.1
227984,1123.1805454545454,0.54,2017,0.07,3.9299999997019768,0.8,0.25,2,1,4.0,1.0,2.0,1.0,7.95,7.99,8.07,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,0,1,4.0,3.9890938,3.75,2.75,1.0,1.0,1.0,0.10598899476409729,0.10744948307744571,0.11094164492558357,0.12,0.06
228675,3200.501724137931,0.21,2017,0.97,4.029999986290932,1.22,0.25,2,1,3.0,0.0,2.0,2.0,6.61,6.62,7.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,5.0,3.9890938,3.75,2.75,1.0,1.0,0.0,0.09882740118809646,0.11073255244988589,0.10911719015340088,0.12,0.13
227992,631.564007936508,0.73,2017,0.6,3.899999998509884,0.52,0.25,1,2,2.0,0.0,1.0,1.0,8.22,8.12,8.15,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,1,4.5,3.9890938,3.75,2.75,1.0,0.0,1.0,0.06605947773465243,0.0643637295001753,0.061262961474680175,0.07,0.08
227652,1170.2509558823529,0.62,2017,0.06,3.939999997615814,0.74,0.5,2,2,2.0,0.0,1.0,1.0,7.0,6.93,6.79,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0,0,1,4.0,3.9890938,3.75,2.75,1.0,0.0,1.0,0.0585959471473936,0.057412896305810215,0.05415870808237717,0.04,0.1
228426,2842.0380357142853,0.25,2017,-0.65,4.029999986290932,1.01,0.5,2,1,4.0,1.0,1.0,1.0,6.45,7.06,7.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,1,3.3799999,3.9890938,3.75,2.75,1.0,1.0,1.0,0.1307287114279458,0.13696625011966146,0.1415725197800464,0.15,0.1
227807,947.3460119047619,0.32,2017,0.1,3.899999998509884,0.95,0.5,2,2,4.0,1.0,2.0,2.0,7.59,7.69,7.85,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,4.0,3.9890938,3.75,2.75,1.0,1.0,1.0,0.112742735512676,0.11526745744823148,0.11907419332098143,0.12,0.08
228068,1700.2274311926606,0.54,2017,0.42,3.8299999982118607,0.8,0.5,2,2,4.0,1.0,2.0,1.0,7.2,7.1,7.23,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,1,4.25,3.9890938,3.75,2.75,1.0,1.0,1.0,0.13312844805714963,0.13476590804586866,0.13926247396314184,0.14,0.1
228824,1123.1805454545454,0.46,2017,0.56,3.939999997615814,0.95,0.5,2,2,4.0,1.0,1.0,1.0,7.32,7.7,7.09,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,1,4.5,3.9890938,3.75,2.75,1.0,1.0,1.0,0.13800107292541466,0.13385803061026855,0.13803713478696397,0.14,0.09
227680,1700.2274311926606,0.27,2017,0.56,3.939999997615814,0.96,0.25,2,1,4.0,1.0,2.0,1.0,7.68,7.28,6.85,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,1,4.5,3.9890938,3.75,2.75,1.0,1.0,1.0,0.14657724629972782,0.14006774251466833,0.144500043972862,0.15,0.09
228443,816.4087665198239,0.71,2017,0.55,3.8299999982118607,0.79,0.25,2,2,2.0,0.0,1.0,1.0,7.36,6.75,7.46,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,4.38,3.9890938,3.75,2.75,1.0,0.0,1.0,0.05739776402462418,0.049456941100718896,0.04655772962077269,0.03,0.1
227599,947.3460119047619,0.56,2017,-0.58,3.8299999982118607,0.96,0.5,2,2,4.0,1.0,2.0,1.0,7.02,7.65,7.08,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,1,3.25,3.9890938,3.75,2.75,1.0,1.0,1.0,0.13835282896099357,0.13588842785978894,0.1401442197254847,0.14,0.09
227902,2842.0380357142853,0.48,2017,0.55,3.9499999955296516,0.94,0.5,2,2,4.0,1.0,2.0,1.0,7.63,7.56,7.66,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,1,4.5,3.9890938,3.75,2.75,1.0,1.0,1.0,0.11877971686032725,0.12011326481073786,0.1240890293598137,0.12,0.08
227704,1170.2509558823529,0.37,2017,-0.58,3.8299999982118607,0.77,0.25,1,2,4.0,1.0,2.0,1.0,7.68,7.63,7.91,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,1,3.25,3.9890938,3.75,2.75,1.0,1.0,1.0,0.11087553223986153,0.1137991911056423,0.11760350666848873,0.12,0.08
228831,1123.1805454545454,0.42,2017,0.1,3.7799999937415123,0.8,0.25,2,2,4.0,1.0,1.0,1.0,8.09,7.86,7.97,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,3.8799999,3.9890938,3.75,2.75,1.0,1.0,1.0,0.10902725520236388,0.10969677227508699,0.11330802928088182,0.11,0.06
227518,947.3460119047619,0.5,2016,-0.4,4.029999986290932,0.74,0.25,2,2,4.0,1.0,1.0,1.0,6.59,7.59,7.31,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,3.6299999,3.6166666,4.5,3.75,1.0,1.0,1.0,0.130387907545754,0.13281961207032103,0.13705150763041699,0.15,0.09
227646,631.564007936508,0.62,2017,-0.07,3.8199999928474426,1.02,0.5,2,2,4.0,1.0,1.0,1.0,8.05,8.15,8.18,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,1,3.75,3.9890938,3.75,2.75,1.0,1.0,1.0,0.10270803490612483,0.10392882063666342,0.10726438757063658,0.1,0.06
228248,947.3460119047619,0.52,2017,0.28,3.8499999940395355,0.8,0.25,2,2,4.0,1.0,2.0,1.0,7.54,7.5,7.21,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,4.13,3.9890938,3.75,2.75,1.0,1.0,1.0,0.13381858365678456,0.13126508636460152,0.13548436119338744,0.14,0.08
